crime,year,rate
homicide,2022,0
robbery,2014,76.60166931
robbery,2015,46.53945923
robbery,2016,57.1646347
robbery,2017,81.11312103
robbery,2018,73.16181183
robbery,2019,59.86590195
robbery,2020,53.32701492
robbery,2021,58.95183563
robbery,2022,81.51382446
robbery,2023,86.21185303
shooting,2014,0
shooting,2015,6.648494244
shooting,2016,0
shooting,2017,0
shooting,2018,6.096817493
shooting,2019,5.986589909
shooting,2020,0
shooting,2021,5.895183563
shooting,2022,0
shooting,2023,5.747456551
theftfrommv,2014,174.0947113
theftfrommv,2015,212.7518158
theftfrommv,2016,196.9004059
theftfrommv,2017,274.5367126
theftfrommv,2018,189.0013428
theftfrommv,2019,245.4501953
theftfrommv,2020,254.7846222
theftfrommv,2021,153.2747803
theftfrommv,2022,172.4237025
theftfrommv,2023,258.6355591
theftover,2014,34.81894302
theftover,2015,6.648494244
theftover,2016,25.40650368
theftover,2017,12.47894192
theftover,2018,67.06499481
theftover,2019,53.87931061
theftover,2020,35.55134201
theftover,2021,41.26628494
theftover,2022,23.28966522
theftover,2023,57.47456741
assault,2014,775.9616699
assault,2015,750.1442871
assault,2016,771.8203735
assault,2017,690.7199707
assault,2018,945.2855835
assault,2019,722.7384644
assault,2020,682.3230591
assault,2021,708.0350342
assault,2022,681.4039917
assault,2023,1164.529053
autotheft,2014,99.05893707
autotheft,2015,57.70340347
autotheft,2016,65.68683624
autotheft,2017,89.38729095
autotheft,2018,136.1852112
autotheft,2019,47.6530838
autotheft,2020,142.8118134
autotheft,2021,159.1089935
autotheft,2022,79.2330246
autotheft,2023,141.6319122
biketheft,2014,214.6277008
biketheft,2015,329.7337341
biketheft,2016,369.4884644
biketheft,2017,365.675293
biketheft,2018,240.3268433
biketheft,2019,357.3981323
biketheft,2020,293.5575867
biketheft,2021,222.7525787
biketheft,2022,291.1322685
biketheft,2023,456.3695068
breakenter,2014,231.1375275
breakenter,2015,280.2736816
breakenter,2016,221.69308470000001
breakenter,2017,203.1529388
breakenter,2018,368.5011597
breakenter,2019,349.4559631
breakenter,2020,444.3034058
breakenter,2021,230.7080383
breakenter,2022,213.9291687
breakenter,2023,283.2638245
homicide,2014,0
homicide,2015,0
homicide,2016,8.21085453
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,7.933989048
homicide,2021,0
homicide,2022,0
robbery,2014,272.4120789
robbery,2015,280.2736816
robbery,2016,172.427948
robbery,2017,105.6395264
robbery,2018,208.2832642
robbery,2019,254.1497955
robbery,2020,158.6797791
robbery,2021,31.82179832
robbery,2022,150.5427399
robbery,2023,228.1847534
shooting,2014,0
shooting,2015,0
shooting,2016,8.21085453
shooting,2017,16.25223541
shooting,2018,16.02178955
shooting,2019,0
shooting,2020,23.80196762
shooting,2021,15.91089916
shooting,2022,15.8466053
shooting,2023,7.868439674
theftfrommv,2014,445.7652283
theftfrommv,2015,247.3003082
theftfrommv,2016,312.0124817
theftfrommv,2017,276.2879944
theftfrommv,2018,384.5229492
theftfrommv,2019,357.3981323
theftfrommv,2020,372.8974915
theftfrommv,2021,190.9307861
theftfrommv,2022,196.7109922
theftfrommv,2023,306.8691406
theftover,2014,66.03929138
theftover,2015,41.21671677
theftover,2016,24.63256454
theftover,2017,24.37835121
theftover,2018,72.09805298
theftover,2019,63.53744888
theftover,2020,31.73595619
theftover,2021,23.86634827
theftover,2022,47.539814
theftover,2023,62.9475174
assault,2014,701.6312866
assault,2015,660.3384399
assault,2016,811.7075195
assault,2017,750.1171875
assault,2018,710.7772217
assault,2019,651.6147461
assault,2020,587.2626953
assault,2021,726.0877075
assault,2022,779.3833008
assault,2023,780.2851563
autotheft,2014,76.01005554
autotheft,2015,94.33406067
autotheft,2016,136.2720642
autotheft,2017,134.7866821
autotheft,2018,115.5735321
autotheft,2019,131.4661407
autotheft,2020,85.52368927
autotheft,2021,108.6272964
autotheft,2022,176.3568115
autotheft,2023,157.1797485
biketheft,2014,222.1832428
biketheft,2015,247.6269073
biketheft,2016,408.8162231
biketheft,2017,351.6174316
biketheft,2018,381.3926697
biketheft,2019,337.2391968
biketheft,2020,456.1263428
biketheft,2021,222.971817
biketheft,2022,174.0204334
biketheft,2023,258.223877
breakenter,2014,397.5910645
breakenter,2015,330.16922
breakenter,2016,272.5441284
breakenter,2017,404.3600464
breakenter,2018,364.0566406
breakenter,2019,628.7510986
breakenter,2020,490.3358154
breakenter,2021,280.1440735
breakenter,2022,392.5361328
breakenter,2023,409.7900391
homicide,2014,0
homicide,2015,0
homicide,2016,5.924872398
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,5.701579571
homicide,2021,0
homicide,2022,0
robbery,2014,152.0201111
robbery,2015,88.43817902
robbery,2016,100.7228317
robbery,2017,117.2058105
robbery,2018,86.68015289
robbery,2019,125.7502136
robbery,2020,119.7331696
robbery,2021,108.6272964
robbery,2022,176.3568115
robbery,2023,140.3390656
shooting,2014,0
shooting,2015,17.68763542
shooting,2016,11.8497448
shooting,2017,5.860290527
shooting,2018,5.77867651
shooting,2019,0
shooting,2020,11.40315914
shooting,2021,11.43445206
shooting,2022,5.688929558
shooting,2023,5.613562584
theftfrommv,2014,567.1519775
theftfrommv,2015,389.1279907
theftfrommv,2016,373.2669678
theftfrommv,2017,392.6394653
theftfrommv,2018,381.3926697
theftfrommv,2019,325.807373
theftfrommv,2020,171.0473785
theftfrommv,2021,160.0823212
theftfrommv,2022,207.7018076
theftfrommv,2023,224.5424957
theftover,2014,52.62234879
theftover,2015,35.37527084
theftover,2016,11.8497448
theftover,2017,35.16174316
theftover,2018,46.22941208
theftover,2019,17.14775658
theftover,2020,45.61263657
theftover,2021,45.73780823
theftover,2022,56.88929367
theftover,2023,50.52206039
assault,2014,404.1862183
assault,2015,495.2821655
assault,2016,487.9812012
assault,2017,456.71875
assault,2018,432.2462769
assault,2019,517.4329834
assault,2020,342.4776001
assault,2021,415.5844116
assault,2022,402.3522034
assault,2023,564.1652832
autotheft,2014,180.4402771
autotheft,2015,101.2255554
autotheft,2016,101.2109146
autotheft,2017,103.4753418
autotheft,2018,91.369133
autotheft,2019,72.92679596
autotheft,2020,124.5373077
autotheft,2021,117.7489166
autotheft,2022,237.2846375
autotheft,2023,547.1723633
biketheft,2014,25.26163864
biketheft,2015,25.30638885
biketheft,2016,7.229351044
biketheft,2017,14.27246094
biketheft,2018,31.6277771
biketheft,2019,13.8908186
biketheft,2020,20.75621796
biketheft,2021,58.87445831
biketheft,2022,13.59434475
biketheft,2023,23.79010391
breakenter,2014,288.7044373
breakenter,2015,169.9143219
breakenter,2016,238.5685883
breakenter,2017,114.1796875
breakenter,2018,203.8234406
breakenter,2019,118.0719528
breakenter,2020,103.7810898
breakenter,2021,107.3593063
breakenter,2022,106.6061401
breakenter,2023,152.9363708
homicide,2014,7.217610836
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,6.918739319
homicide,2021,0
homicide,2022,0
homicide,2023,6.797172546
robbery,2014,166.0050507
robbery,2015,119.3015442
robbery,2016,86.75221252
robbery,2017,67.79418945
robbery,2018,126.5111084
robbery,2019,118.0719528
robbery,2020,79.56550598
robbery,2021,62.33766174
robbery,2022,99.72832489
robbery,2023,101.9575882
shooting,2014,3.608805418
shooting,2015,7.230396748
shooting,2016,3.614675522
shooting,2017,0
shooting,2018,7.028394699
shooting,2019,10.41811371
shooting,2020,0
shooting,2021,6.92640686
shooting,2022,6.877815723
shooting,2023,16.99293137
theftfrommv,2014,277.8780212
theftfrommv,2015,368.7502136
theftfrommv,2016,195.1924744
theftfrommv,2017,128.4521484
theftfrommv,2018,175.7098694
theftfrommv,2019,239.6166077
theftfrommv,2020,190.2653351
theftfrommv,2021,218.1818237
theftfrommv,2022,278.6840674
theftfrommv,2023,353.4529724
theftover,2014,28.87044334
theftover,2015,21.69118881
theftover,2016,28.91740417
theftover,2017,35.68115234
theftover,2018,38.65616989
theftover,2019,48.6178627
theftover,2020,20.75621796
theftover,2021,38.09523773
theftover,2022,37.82798767
theftover,2023,47.58020782
assault,2014,193.9511414
assault,2015,256.6923218
assault,2016,319.5673523
assault,2017,268.4072571
assault,2018,235.3083191
assault,2019,263.7415466
assault,2020,239.9232178
assault,2021,156.8343658
assault,2022,192.6318359
assault,2023,310.7817383
autotheft,2014,66.6707077
autotheft,2015,36.67033386
autotheft,2016,43.01868057
autotheft,2017,103.7027969
autotheft,2018,78.43610382
autotheft,2019,143.859024
autotheft,2020,167.9462585
autotheft,2021,84.44927216
autotheft,2022,162.5331116
autotheft,2023,268.9457397
biketheft,2014,6.060973167
biketheft,2015,0
biketheft,2016,12.29105186
biketheft,2017,12.20032978
biketheft,2018,6.033546448
biketheft,2019,17.98237801
biketheft,2020,35.98848343
biketheft,2021,48.25672531
biketheft,2022,11.95314368
biketheft,2023,65.74228668
breakenter,2014,109.0975189
breakenter,2015,110.0110016
breakenter,2016,196.6568298
breakenter,2017,67.10181427
breakenter,2018,199.1070404
breakenter,2019,71.92951202
breakenter,2020,113.9635315
breakenter,2021,102.5455399
breakenter,2022,90.2961731
breakenter,2023,101.6017227
robbery,2014,36.36584091
robbery,2015,97.78755951
robbery,2016,79.89183807
robbery,2017,30.50082397
robbery,2018,54.30191803
robbery,2019,83.91776276
robbery,2020,59.98080444
robbery,2021,48.25672531
robbery,2022,54.17770386
robbery,2023,83.6720047
shooting,2014,0
shooting,2015,6.111722469
shooting,2016,6.145525932
shooting,2017,0
shooting,2018,6.033546448
shooting,2019,0
shooting,2020,0
shooting,2021,0
shooting,2022,0
theftfrommv,2014,200.0121155
theftfrommv,2015,281.1392212
theftfrommv,2016,79.89183807
theftfrommv,2017,158.6042786
theftfrommv,2018,174.9728546
theftfrommv,2019,275.7297974
theftfrommv,2020,281.90979
theftfrommv,2021,440.3426208
theftfrommv,2022,310.7817356
theftfrommv,2023,215.1565857
theftover,2014,12.12194633
theftover,2015,30.55861092
theftover,2016,18.43657875
theftover,2017,30.50082397
theftover,2018,30.16773224
theftover,2019,23.97650337
theftover,2020,35.98848343
theftover,2021,36.19254303
theftover,2022,24.07897949
theftover,2023,29.88285828
assault,2014,578.2643433
assault,2015,663.5993652
assault,2016,703.2597656
assault,2017,552.2682495
assault,2018,641.7761841
assault,2019,658.5744019
assault,2020,567.6442871
assault,2021,640.0276489
assault,2022,612.2009277
assault,2023,711.0921631
autotheft,2014,35.3138504
autotheft,2015,30.96796989
autotheft,2016,22.11508751
autotheft,2017,52.59697723
autotheft,2018,34.69060135
autotheft,2019,38.7396698
autotheft,2020,77.40603638
autotheft,2021,73.51669312
autotheft,2022,94.84803009
autotheft,2023,166.063446
biketheft,2014,57.38500977
biketheft,2015,44.2399559
biketheft,2016,17.69207001
biketheft,2017,21.91540718
biketheft,2018,8.672650337
biketheft,2019,30.13085365
biketheft,2020,17.20134163
biketheft,2021,21.62255669
biketheft,2022,17.03214818
biketheft,2023,25.54822159
breakenter,2014,220.7115784
breakenter,2015,88.4799118
breakenter,2016,61.92224503
breakenter,2017,52.59697723
breakenter,2018,60.70855713
breakenter,2019,68.87052155
breakenter,2020,51.60402679
breakenter,2021,43.24511337
breakenter,2022,94.84803009
breakenter,2023,102.1928864
homicide,2014,4.4142313
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,4.324511528
homicide,2022,0
robbery,2014,119.1842499
robbery,2015,88.4799118
robbery,2016,110.5754318
robbery,2017,87.66162872
robbery,2018,69.3812027
robbery,2019,55.95730209
robbery,2020,21.50167656
robbery,2021,17.29804611
robbery,2022,56.04656219
robbery,2023,55.35448074
shooting,2014,26.48538971
shooting,2015,22.11997795
shooting,2016,35.38414001
shooting,2017,21.91540718
shooting,2018,26.01795197
shooting,2019,38.7396698
shooting,2020,60.20469666
shooting,2021,34.59609222
shooting,2022,4.311274052
shooting,2023,17.03214836
theftfrommv,2014,494.3939209
theftfrommv,2015,70.78393555
theftfrommv,2016,207.8818207
theftfrommv,2017,70.12930298
theftfrommv,2018,108.4081345
theftfrommv,2019,73.17493439
theftfrommv,2020,124.7097244
theftfrommv,2021,151.3578949
theftfrommv,2022,114.9670002
theftfrommv,2023,208.6438141
theftover,2014,39.72808456
theftover,2015,13.27198696
theftover,2016,13.26905251
theftover,2017,17.53232574
theftover,2018,4.336325169
theftover,2019,12.91322327
theftover,2020,12.9010067
theftover,2021,8.649023056
theftover,2022,4.311274052
theftover,2023,21.29018593
assault,2014,584.5961914
assault,2015,720.8945923
assault,2016,713.9619141
assault,2017,420.0974731
assault,2018,595.9278564
assault,2019,666.3389893
assault,2020,620.2056274
assault,2021,528.5527344
assault,2022,660.9241943
assault,2023,785.2839966
autotheft,2014,113.5138168
autotheft,2015,68.11602783
autotheft,2016,118.9936523
autotheft,2017,78.41819
autotheft,2018,60.69635391
autotheft,2019,81.92691803
autotheft,2020,92.48680878
autotheft,2021,217.9598999
autotheft,2022,189.6094055
autotheft,2023,290.4475098
biketheft,2014,17.02707291
biketheft,2015,17.02900696
biketheft,2016,5.66636467
biketheft,2017,5.601299286
biketheft,2018,16.55355072
biketheft,2019,5.461794853
biketheft,2020,5.4404006
biketheft,2021,16.34699249
biketheft,2022,26.89328744
biketheft,2023,10.75731468
breakenter,2014,221.351944
breakenter,2015,261.1114197
breakenter,2016,124.6600189
breakenter,2017,179.2415771
breakenter,2018,198.6426086
breakenter,2019,322.2458801
breakenter,2020,184.9736176
breakenter,2021,119.8779449
breakenter,2022,205.8616333
breakenter,2023,139.8450928
homicide,2014,0
homicide,2015,0
homicide,2016,11.33272934
homicide,2017,5.601299286
homicide,2018,0
homicide,2019,5.461794853
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,39.72983551
robbery,2015,85.14502716
robbery,2016,67.99637604
robbery,2017,84.0194931
robbery,2018,71.73205566
robbery,2019,71.00333405
robbery,2020,59.84440613
robbery,2021,49.04097748
robbery,2022,54.17411423
robbery,2023,86.05851746
shooting,2014,17.02707291
shooting,2015,0
shooting,2016,39.66455078
shooting,2017,16.80389786
shooting,2018,5.517850399
shooting,2019,38.23256302
shooting,2020,38.08280182
shooting,2021,16.34699249
shooting,2022,16.25223541
shooting,2023,21.51462936
theftfrommv,2014,210.0005646
theftfrommv,2015,215.7007446
theftfrommv,2016,186.9900208
theftfrommv,2017,207.2480774
theftfrommv,2018,237.2675629
theftfrommv,2019,207.5482025
theftfrommv,2020,223.0564117
theftfrommv,2021,348.7358398
theftfrommv,2022,311.9621343
theftfrommv,2023,295.8261719
theftover,2014,28.37845421
theftover,2015,34.05801392
theftover,2016,22.66545868
theftover,2017,28.00649834
theftover,2018,16.55355072
theftover,2019,21.84717941
theftover,2020,27.20200157
theftover,2021,27.24498749
theftover,2022,16.25223541
theftover,2023,59.16523361
assault,2014,217.2574921
assault,2015,282.1690979
assault,2016,299.3471985
assault,2017,378.265625
assault,2018,255.7368011
assault,2019,254.5220032
assault,2020,268.4924011
assault,2021,290.2418823
assault,2022,355.5789795
assault,2023,425.1618652
autotheft,2014,68.79820251
autotheft,2015,75.96859741
autotheft,2016,25.24614906
autotheft,2017,56.56308365
autotheft,2018,96.76527405
autotheft,2019,145.9259491
autotheft,2020,167.8077545
autotheft,2021,113.4278564
autotheft,2022,187.6666718
autotheft,2023,483.1384583
biketheft,2014,10.86287403
biketheft,2015,43.41062927
biketheft,2016,18.03296471
biketheft,2017,35.35192871
biketheft,2018,44.92673492
biketheft,2019,6.78725338
biketheft,2020,20.13693047
biketheft,2021,40.03335953
biketheft,2022,25.76738493
biketheft,2023,45.09292221
breakenter,2014,235.3622742
breakenter,2015,314.7270508
breakenter,2016,205.5757904
breakenter,2017,226.2523346
breakenter,2018,293.7517395
breakenter,2019,274.8837585
breakenter,2020,137.602356
breakenter,2021,76.73060608
breakenter,2022,154.7427063
breakenter,2023,318.8713989
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
homicide,2023,3.220923185
robbery,2014,43.45149612
robbery,2015,104.9090195
robbery,2016,86.55822754
robbery,2017,38.88712311
robbery,2018,27.64722061
robbery,2019,44.11714935
robbery,2020,23.49308586
robbery,2021,10.00833988
robbery,2022,65.8479538
robbery,2023,77.30215454
shooting,2014,0
shooting,2015,0
shooting,2016,7.213185787
shooting,2017,3.535192728
shooting,2018,0
shooting,2019,6.78725338
shooting,2020,3.356155157
shooting,2021,6.672226906
shooting,2022,9.877193451
shooting,2023,12.88369274
theftfrommv,2014,267.9508972
theftfrommv,2015,148.3196411
theftfrommv,2016,180.3296356
theftfrommv,2017,208.5763702
theftfrommv,2018,221.1777649
theftfrommv,2019,196.83035279999999
theftfrommv,2020,164.4515991
theftfrommv,2021,136.7806549
theftfrommv,2022,167.4880021
theftfrommv,2023,209.3600006
theftover,2014,36.20957947
theftover,2015,50.64573288
theftover,2016,39.67251968
theftover,2017,17.67596436
theftover,2018,27.64722061
theftover,2019,54.29802704
theftover,2020,23.49308586
theftover,2021,26.68890762
theftover,2022,39.5087738
theftover,2023,45.09292221
assault,2014,185.488266
assault,2015,335.3889465
assault,2016,214.2015686
assault,2017,272.0803833
assault,2018,336.6316528
assault,2019,448.9673767
assault,2020,462.5984192
assault,2021,429.4777832
assault,2022,345.7881165
assault,2023,448.3048401
autotheft,2014,65.46644592
autotheft,2015,129.8279724
autotheft,2016,117.8108597
autotheft,2017,31.39388847
autotheft,2018,91.8086319
autotheft,2019,109.7475815
autotheft,2020,157.4803162
autotheft,2021,380.6734924
autotheft,2022,576.3135376
autotheft,2023,747.1747437
biketheft,2014,32.73322296
biketheft,2015,64.91398621
biketheft,2016,64.26046753
biketheft,2017,62.78777695
biketheft,2018,30.60287666
biketheft,2019,59.86231613
biketheft,2020,108.2677155
biketheft,2021,9.760858536
biketheft,2022,28.01905296
biketheft,2023,74.71747589
breakenter,2014,392.7986755
breakenter,2015,389.4839478
breakenter,2016,524.7938232
breakenter,2017,701.130188
breakenter,2018,540.6508179
breakenter,2019,528.7838135
